Name,ProductCode,Price,TechSpecs,ProductPhoto,PhotoPath,PDFlink,PDFPath,Link
"WAC Lighting WS-W2604-AL 6.5"" Tube Double LED Light Outdoor Wall Sconce, 16W, 800 Lumens, 3000K Color Temperature, 90 CRI, Brushed Aluminum",WAC-WS-W2604-AL,$238.43,"Technical Spec  PRODUCT DESCRIPTION A simple sconce with endless possibilities. This cylindrical wall luminaire delivers powerful lumen output, either upwards or downwards, or a combination of both, depending on the configuration and application. Built to last with die-cast aluminum construction and designed with no visible hardware, this low profile highly versatile Tube is perfect for your exterior. PRODUCT SPECIFICATIONS Construction: Die-cast Aluminum Power: 16W, 30W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: ETL, cETL, Wet Location Listed, IP65, Title 24 JA8-2019 Compliant ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2604-AL-2.jpg?v-cache=1634339213,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2604-AL-3.jpg?v-cache=1634339213","output/WAC-WS-W2604-AL/WAC-WS-W2604-AL-1.jpg,output/WAC-WS-W2604-AL/WAC-WS-W2604-AL-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2604-W2605-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2604-W2605-install.pdf","output/WAC-WS-W2604-AL/WAC-WS-W2604-AL-3.pdf,output/WAC-WS-W2604-AL/WAC-WS-W2604-AL-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2604-al.htm
"WAC Lighting WS-W2504-BK 16W Rubix Single LED Wall Mount, 3000K Color Temperature, 90 CRI, 750 Lumens, Black",WAC-WS-W2504-BK,$211.12,"Technical Spec  PRODUCT DESCRIPTION Available in single and twin light configurations, this die-cast aluminum LED wall luminaire is Wet Location listed for a broad range of exterior lighting applications. Designed with asquare profile, this version of Rubix mounts upwards or downwards. PRODUCT SPECIFICATIONS Constru ction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: ETL, cETL, Wet Location Listed, IP65, Title 24 JA8-2019 Compliant ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2504-BK-2.jpg?v-cache=1634946582,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2504-BK-3.jpg?v-cache=1634946582","output/WAC-WS-W2504-BK/WAC-WS-W2504-BK-1.jpg,output/WAC-WS-W2504-BK/WAC-WS-W2504-BK-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-install.pdf","output/WAC-WS-W2504-BK/WAC-WS-W2504-BK-3.pdf,output/WAC-WS-W2504-BK/WAC-WS-W2504-BK-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2504-bk.htm
"WAC Lighting WS-W2504-AL 16W Rubix Single LED Wall Mount, 3000K Color Temperature, 90 CRI, 750 Lumens, Brushed Aluminum",WAC-WS-W2504-AL,$211.12,"Technical Spec  PRODUCT DESCRIPTION Available in single and twin light configurations, this die-cast aluminum LED wall luminaire is Wet Location listed for a broad range of exterior lighting applications. Designed with asquare profile, this version of Rubix mounts upwards or downwards. PRODUCT SPECIFICATIONS Constru ction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: ETL, cETL, Wet Location Listed, IP65, Title 24 JA8-2019 Compliant ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2504-AL-2.jpg?v-cache=1634946578,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2504-AL-3.jpg?v-cache=1634946578","output/WAC-WS-W2504-AL/WAC-WS-W2504-AL-1.jpg,output/WAC-WS-W2504-AL/WAC-WS-W2504-AL-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-install.pdf","output/WAC-WS-W2504-AL/WAC-WS-W2504-AL-3.pdf,output/WAC-WS-W2504-AL/WAC-WS-W2504-AL-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2504-al.htm
"WAC Lighting WS-W2505-GH 30W Rubix Double LED Wall Mount, 3000K Color Temperature, 90 CRI, 1400 Lumens, Graphite",WAC-WS-W2505-GH,$238.43,"Technical Spec  PRODUCT DESCRIPTION Available in single and twin light configurations, this die-cast aluminum LED wall luminaire is Wet Location listed for a broad range of exterior lighting applications. Designed with asquare profile, this version of Rubix mounts upwards or downwards. PRODUCT SPECIFICATIONS Constru ction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: ETL, cETL, Wet Location Listed, IP65, Title 24 JA8-2019 Compliant ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-GH-2.jpg?v-cache=1634946651,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-GH-3.jpg?v-cache=1634946651","output/WAC-WS-W2505-GH/WAC-WS-W2505-GH-1.jpg,output/WAC-WS-W2505-GH/WAC-WS-W2505-GH-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-install.pdf","output/WAC-WS-W2505-GH/WAC-WS-W2505-GH-3.pdf,output/WAC-WS-W2505-GH/WAC-WS-W2505-GH-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2505-gh.htm
"WAC Lighting WS-W2505-WT 30W Rubix Double LED Wall Mount, 3000K Color Temperature, 90 CRI, 1400 Lumens, White",WAC-WS-W2505-WT,$238.43,"Technical Spec  PRODUCT DESCRIPTION Available in single and twin light configurations, this die-cast aluminum LED wall luminaire is Wet Location listed for a broad range of exterior lighting applications. Designed with asquare profile, this version of Rubix mounts upwards or downwards. PRODUCT SPECIFICATIONS Constru ction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: ETL, cETL, Wet Location Listed, IP65, Title 24 JA8-2019 Compliant ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-WT-2.jpg?v-cache=1634946655,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-WT-3.jpg?v-cache=1634946655","output/WAC-WS-W2505-WT/WAC-WS-W2505-WT-1.jpg,output/WAC-WS-W2505-WT/WAC-WS-W2505-WT-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-install.pdf","output/WAC-WS-W2505-WT/WAC-WS-W2505-WT-3.pdf,output/WAC-WS-W2505-WT/WAC-WS-W2505-WT-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2505-wt.htm
"WAC Lighting WS-W2505-BZ 30W Rubix Double LED Wall Mount, 3000K Color Temperature, 90 CRI, 1400 Lumens, Bronze",WAC-WS-W2505-BZ,$238.43,"Technical Spec  PRODUCT DESCRIPTION Available in single and twin light configurations, this die-cast aluminum LED wall luminaire is Wet Location listed for a broad range of exterior lighting applications. Designed with asquare profile, this version of Rubix mounts upwards or downwards. PRODUCT SPECIFICATIONS Constru ction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: ETL, cETL, Wet Location Listed, IP65, Title 24 JA8-2019 Compliant ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-BZ-2.jpg?v-cache=1634946648,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-BZ-3.jpg?v-cache=1634946648","output/WAC-WS-W2505-BZ/WAC-WS-W2505-BZ-1.jpg,output/WAC-WS-W2505-BZ/WAC-WS-W2505-BZ-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-install.pdf","output/WAC-WS-W2505-BZ/WAC-WS-W2505-BZ-3.pdf,output/WAC-WS-W2505-BZ/WAC-WS-W2505-BZ-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2505-bz.htm
"WAC Lighting WS-W2505-BK 30W Rubix Double LED Wall Mount, 3000K Color Temperature, 90 CRI, 1400 Lumens, Black",WAC-WS-W2505-BK,$238.43,"Technical Spec  PRODUCT DESCRIPTION Available in single and twin light configurations, this die-cast aluminum LED wall luminaire is Wet Location listed for a broad range of exterior lighting applications. Designed with asquare profile, this version of Rubix mounts upwards or downwards. PRODUCT SPECIFICATIONS Constru ction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: ETL, cETL, Wet Location Listed, IP65, Title 24 JA8-2019 Compliant ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-BK-2.jpg?v-cache=1634946644,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-BK-3.jpg?v-cache=1634946644","output/WAC-WS-W2505-BK/WAC-WS-W2505-BK-1.jpg,output/WAC-WS-W2505-BK/WAC-WS-W2505-BK-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-install.pdf","output/WAC-WS-W2505-BK/WAC-WS-W2505-BK-3.pdf,output/WAC-WS-W2505-BK/WAC-WS-W2505-BK-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2505-bk.htm
"WAC Lighting WS-W2505-AL 30W Rubix Double LED Wall Mount, 3000K Color Temperature, 90 CRI, 1400 Lumens, Brushed Aluminum",WAC-WS-W2505-AL,$238.43,"Technical Spec  PRODUCT DESCRIPTION Available in single and twin light configurations, this die-cast aluminum LED wall luminaire is Wet Location listed for a broad range of exterior lighting applications. Designed with asquare profile, this version of Rubix mounts upwards or downwards. PRODUCT SPECIFICATIONS Constru ction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: ETL, cETL, Wet Location Listed, IP65, Title 24 JA8-2019 Compliant ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-AL-2.jpg?v-cache=1634946641,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2505-AL-3.jpg?v-cache=1634946641","output/WAC-WS-W2505-AL/WAC-WS-W2505-AL-1.jpg,output/WAC-WS-W2505-AL/WAC-WS-W2505-AL-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2504-WS-W2505-install.pdf","output/WAC-WS-W2505-AL/WAC-WS-W2505-AL-3.pdf,output/WAC-WS-W2505-AL/WAC-WS-W2505-AL-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2505-al.htm
"Metalux 2VT3-LD5-4-P-UNV-L850-CD1-U 34W 2' Vaportite, 4K Lumen, Parking Garage Dist, 120-277V, 5000K, 4000 Lumens, Dimmable",METALUX-VT3-88,$205.13,,"http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-88-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-88-3.jpg","output/METALUX-VT3-88/METALUX-VT3-88-1.jpg,output/METALUX-VT3-88/METALUX-VT3-88-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-88/METALUX-VT3-88-3.pdf,output/METALUX-VT3-88/METALUX-VT3-88-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-88.htm
"Metalux 2VT3-LD5-4-W-UNV-L850-CD1-U 34W 2' Vaportite, 4K Lumen, Wide Dist, 120-277V, 5000K, 4000 Lumens, Dimmable",METALUX-VT3-81,$205.13,,"http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-81-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-81-3.jpg","output/METALUX-VT3-81/METALUX-VT3-81-1.jpg,output/METALUX-VT3-81/METALUX-VT3-81-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-81/METALUX-VT3-81-3.pdf,output/METALUX-VT3-81/METALUX-VT3-81-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-81.htm
"Metalux 2VT3-LD5-3-P-UNV-L850-CD1-U 25W 2' Vaportite, 3K Lumen, Parking Garage Dist, 120-277V, 5000K, 3000 Lumens, Dimmable",METALUX-VT3-87,$185.40,,"http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-87-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-87-3.jpg","output/METALUX-VT3-87/METALUX-VT3-87-1.jpg,output/METALUX-VT3-87/METALUX-VT3-87-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-87/METALUX-VT3-87-3.pdf,output/METALUX-VT3-87/METALUX-VT3-87-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-87.htm
"Metalux 2VT3-LD5-3-W-UNV-L850-CD1-U 25W 2' Vaportite, 3K Lumen, Wide Dist, 120-277V, 5000K, 3000 Lumens, Dimmable",METALUX-VT3-80,$184.62,,"http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-80-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-80-3.jpg","output/METALUX-VT3-80/METALUX-VT3-80-1.jpg,output/METALUX-VT3-80/METALUX-VT3-80-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-80/METALUX-VT3-80-3.pdf,output/METALUX-VT3-80/METALUX-VT3-80-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-80.htm
"Metalux 2VT3-LD5-2-G-UNV-L850-CD1-U 16W 2' Vaportite, 2K Lumen, General Dist, 120-277V, 5000K, 2000 Lumens, Dimmable",METALUX-VT3-70,$180.95,,"http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-70-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-70-3.jpg","output/METALUX-VT3-70/METALUX-VT3-70-1.jpg,output/METALUX-VT3-70/METALUX-VT3-70-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-70/METALUX-VT3-70-3.pdf,output/METALUX-VT3-70/METALUX-VT3-70-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-70.htm
"Metalux 2VT3-LD5-2-P-UNV-L850-CD1-U 17W 2' Vaportite, 2K Lumen, Parking Garage Dist, 120-277V, 5000K, 2000 Lumens, Dimmable",METALUX-VT3-86,$174.36,,"http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-86-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-86-3.jpg","output/METALUX-VT3-86/METALUX-VT3-86-1.jpg,output/METALUX-VT3-86/METALUX-VT3-86-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-86/METALUX-VT3-86-3.pdf,output/METALUX-VT3-86/METALUX-VT3-86-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-86.htm
"Metalux 2VT3-LD5-2-W-UNV-L850-CD1-U 17W 2' Vaportite, 2K Lumen, Wide Dist, 120-277V, 5000K, 2000 Lumens, Dimmable",METALUX-VT3-79,$174.36,,"http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-79-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-79-3.jpg","output/METALUX-VT3-79/METALUX-VT3-79-1.jpg,output/METALUX-VT3-79/METALUX-VT3-79-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-79/METALUX-VT3-79-3.pdf,output/METALUX-VT3-79/METALUX-VT3-79-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-79.htm
"Metalux 2VT3-LD5-3-G-UNV-L850-CD1-U 24W 2' Vaportite, 3K Lumen, General Dist, 120-277V, 5000K, 3000 Lumens, Dimmable",METALUX-VT3-71,$164.10,,"http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-71-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-71-3.jpg","output/METALUX-VT3-71/METALUX-VT3-71-1.jpg,output/METALUX-VT3-71/METALUX-VT3-71-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-71/METALUX-VT3-71-3.pdf,output/METALUX-VT3-71/METALUX-VT3-71-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-71.htm
"Metalux 2VT3-LD5-3-G-UNV-L840-CD1-U 24W 2' Vaportite, 3K Lumen, General Dist, 120-277V, 4000K, 3000 Lumens, Dimmable",METALUX-VT3-69,$117.67,"Technical Spec  PRODUCT SPECIFICATIONS Construction   Rugged and durable construction  Fiberglass housing is reinforced polyester and selfextinguishing (ASTM-D635-74) plastic  Full metal fixture liner  Watertight housing  1/2"" conduit entry at each end of housing (standard) for continuous feed  Polyurethane gasketing provides a continuous seamless seal for the diffuser lens  Four sturdy cam latches clamp diffuser tightly for a positive seal between housing, gasketing and diffuser  Stainless steel latches option  Surface or chain mounting   Electrical   Long-Life LED system coupled with electrical driver for optimal performance  LED’s available in 3500K, 4000K and 5000K with a CRI ≥ 80  Projected life is 60,000 hours at 91% lumen output  Electronic drivers are available for 120-277V applications  0-10V dimming control (standard)  Operating temperature of -40°C to 55°C; Ideal for cold storage environments  Lens   Thermoformed low profile, high impact 50% DR High acrylic lens  Smooth frosted lens for general distribution  Frosted prismatic lens for wide distribution  Clear prismatic lens for parking garage distribution  Warranty   Five-year limited warranty  Compliance   UL/cUL listed for Wet location  RoHS compliant  LED modules comply with IESNA LM-79 and LM-80 standards  NEMA 4X, IP65, IP66 and IP67 rated (see installation instructions for requirements)  IP69 rated with wide or parking garage distributions  NSF International certified for NSF/ANSI Standard 2 – Food Equipment  DesignLights Consortium Qualified and classified for both DLC Standard and DLC Premium","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-69-2.jpg,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/Metalux-VT3-69-3.jpg","output/METALUX-VT3-69/METALUX-VT3-69-1.jpg,output/METALUX-VT3-69/METALUX-VT3-69-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Metalux/vaportites/Metalux-VT3-LED-install.pdf","output/METALUX-VT3-69/METALUX-VT3-69-3.pdf,output/METALUX-VT3-69/METALUX-VT3-69-4.pdf",https://www.electricbargainstores.com/product-p/metalux-vt3-69.htm
